results_id,experiment_id,group_id,sample_id,analysis_name,analysis_id,original_assay_type,assay_id,analysis_type,datatype,datatype_id,file_access,file_type,replications,comments,document_id,original_assay_type_id
3849,3438,SDY404GSE65442,3849,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3850,3438,SDY404GSE65442,3850,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3851,3438,SDY404GSE65442,3851,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3852,3438,SDY404GSE65442,3852,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3853,3438,SDY404GSE65442,3853,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3854,3438,SDY404GSE65442,3854,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3855,3438,SDY404GSE65442,3855,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3856,3438,SDY404GSE65442,3856,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3857,3438,SDY404GSE65442,3857,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3858,3438,SDY404GSE65442,3858,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3859,3438,SDY404GSE65442,3859,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3860,3438,SDY404GSE65442,3860,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3861,3438,SDY404GSE65442,3861,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3862,3438,SDY404GSE65442,3862,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3863,3438,SDY404GSE65442,3863,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3864,3438,SDY404GSE65442,3864,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3865,3438,SDY404GSE65442,3865,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3866,3438,SDY404GSE65442,3866,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3867,3438,SDY404GSE65442,3867,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3868,3438,SDY404GSE65442,3868,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3869,3438,SDY404GSE65442,3869,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3870,3438,SDY404GSE65442,3870,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3871,3438,SDY404GSE65442,3871,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3872,3438,SDY404GSE65442,3872,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3873,3438,SDY404GSE65442,3873,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3874,3438,SDY404GSE65442,3874,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3875,3438,SDY404GSE65442,3875,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3876,3438,SDY404GSE65442,3876,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3877,3438,SDY404GSE65442,3877,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3878,3438,SDY404GSE65442,3878,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3879,3438,SDY404GSE65442,3879,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3880,3438,SDY404GSE65442,3880,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3881,3438,SDY404GSE65442,3881,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3882,3438,SDY404GSE65442,3882,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3883,3438,SDY404GSE65442,3883,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3884,3438,SDY404GSE65442,3884,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3885,3438,SDY404GSE65442,3885,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3886,3438,SDY404GSE65442,3886,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3887,3438,SDY404GSE65442,3887,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3888,3438,SDY404GSE65442,3888,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3889,3438,SDY404GSE65442,3889,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3890,3438,SDY404GSE65442,3890,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3891,3438,SDY404GSE65442,3891,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3892,3438,SDY404GSE65442,3892,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3893,3438,SDY404GSE65442,3893,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3894,3438,SDY404GSE65442,3894,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3895,3438,SDY404GSE65442,3895,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3896,3438,SDY404GSE65442,3896,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3897,3438,SDY404GSE65442,3897,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3898,3438,SDY404GSE65442,3898,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3899,3438,SDY404GSE65442,3899,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3900,3438,SDY404GSE65442,3900,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3901,3438,SDY404GSE65442,3901,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3902,3438,SDY404GSE65442,3902,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3903,3438,SDY404GSE65442,3903,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3904,3438,SDY404GSE65442,3904,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3905,3438,SDY404GSE65442,3905,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3906,3438,SDY404GSE65442,3906,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3907,3438,SDY404GSE65442,3907,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3908,3438,SDY404GSE65442,3908,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3909,3438,SDY404GSE65442,3909,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3910,3438,SDY404GSE65442,3910,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3911,3438,SDY404GSE65442,3911,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3912,3438,SDY404GSE65442,3912,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3913,3438,SDY404GSE65442,3913,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3914,3438,SDY404GSE65442,3914,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3915,3438,SDY404GSE65442,3915,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3916,3438,SDY404GSE65442,3916,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3917,3438,SDY404GSE65442,3917,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3918,3438,SDY404GSE65442,3918,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3919,3438,SDY404GSE65442,3919,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3920,3438,SDY404GSE65442,3920,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3921,3438,SDY404GSE65442,3921,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3922,3438,SDY404GSE65442,3922,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3923,3438,SDY404GSE65442,3923,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3924,3438,SDY404GSE65442,3924,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3925,3438,SDY404GSE65442,3925,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3926,3438,SDY404GSE65442,3926,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3927,3438,SDY404GSE65442,3927,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3928,3438,SDY404GSE65442,3928,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3929,3438,SDY404GSE65442,3929,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3930,3438,SDY404GSE65442,3930,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3931,3438,SDY404GSE65442,3931,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3932,3438,SDY404GSE65442,3932,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3933,3438,SDY404GSE65442,3933,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3934,3438,SDY404GSE65442,3934,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3935,3438,SDY404GSE65442,3935,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3936,3438,SDY404GSE65442,3936,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3937,3438,SDY404GSE65442,3937,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3938,3438,SDY404GSE65442,3938,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3939,3438,SDY404GSE65442,3939,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3940,3438,SDY404GSE65442,3940,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3941,3438,SDY404GSE65442,3941,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3942,3438,SDY404GSE65442,3942,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3943,3438,SDY404GSE65442,3943,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3944,3438,SDY404GSE65442,3944,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3945,3438,SDY404GSE65442,3945,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3946,3438,SDY404GSE65442,3946,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3947,3438,SDY404GSE65442,3947,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3948,3438,SDY404GSE65442,3948,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3949,3438,SDY404GSE65442,3949,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3950,3438,SDY404GSE65442,3950,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3951,3438,SDY404GSE65442,3951,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3952,3438,SDY404GSE65442,3952,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
3953,3438,SDY404GSE65442,3953,RNA Microarray of SDY404GSE65442,2,Blood.RNA Expression Assay,GPL10558,LIMMA,VIGET,,Zenodo,csv,1,,immport_vaccine_expression_matrix_mapped_merged_approved_genes_091421.csv,2
