sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definitionexpsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_type,expsample_source
4418,,4418,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE59743,GSM1445926,PBMC,NCIT_C12519,ES785042,,,PBMC : PBMC,GEO
4419,,4419,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE59743,GSM1445930,PBMC,NCIT_C12519,ES785043,,,PBMC : PBMC,GEO
4420,,4420,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE59743,GSM1445934,PBMC,NCIT_C12519,ES785044,,,PBMC : PBMC,GEO
4421,,4421,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE59743,GSM1445938,PBMC,NCIT_C12519,ES785045,,,PBMC : PBMC,GEO
4422,,4176,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE59743,GSM1445942,PBMC,NCIT_C12519,ES785046,,,PBMC : PBMC,GEO
4423,,4423,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE59743,GSM1445946,PBMC,NCIT_C12519,ES785047,,,PBMC : PBMC,GEO
4424,,4158,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445823,PBMC,NCIT_C12519,ES785048,,,PBMC : PBMC,GEO
4425,,4159,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445827,PBMC,NCIT_C12519,ES785049,,,PBMC : PBMC,GEO
4426,,4161,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445835,PBMC,NCIT_C12519,ES785050,,,PBMC : PBMC,GEO
4427,,4162,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445839,PBMC,NCIT_C12519,ES785051,,,PBMC : PBMC,GEO
4428,,4163,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445843,PBMC,NCIT_C12519,ES785052,,,PBMC : PBMC,GEO
4429,,4164,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445847,PBMC,NCIT_C12519,ES785053,,,PBMC : PBMC,GEO
4430,,4165,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445851,PBMC,NCIT_C12519,ES785054,,,PBMC : PBMC,GEO
4431,,4166,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445857,PBMC,NCIT_C12519,ES785055,,,PBMC : PBMC,GEO
4432,,4167,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445866,PBMC,NCIT_C12519,ES785056,,,PBMC : PBMC,GEO
4433,,4168,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445871,PBMC,NCIT_C12519,ES785057,,,PBMC : PBMC,GEO
4434,,4405,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445875,PBMC,NCIT_C12519,ES785058,,,PBMC : PBMC,GEO
4435,,4406,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445879,PBMC,NCIT_C12519,ES785059,,,PBMC : PBMC,GEO
4436,,4206,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445883,PBMC,NCIT_C12519,ES785060,,,PBMC : PBMC,GEO
4437,,4169,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445887,PBMC,NCIT_C12519,ES785061,,,PBMC : PBMC,GEO
4438,,4170,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445891,PBMC,NCIT_C12519,ES785062,,,PBMC : PBMC,GEO
4439,,4171,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445895,PBMC,NCIT_C12519,ES785063,,,PBMC : PBMC,GEO
4440,,4172,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445899,PBMC,NCIT_C12519,ES785064,,,PBMC : PBMC,GEO
4441,,4173,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445903,PBMC,NCIT_C12519,ES785065,,,PBMC : PBMC,GEO
4442,,4174,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445907,PBMC,NCIT_C12519,ES785066,,,PBMC : PBMC,GEO
4443,,4415,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445915,PBMC,NCIT_C12519,ES785067,,,PBMC : PBMC,GEO
4444,,4416,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445919,PBMC,NCIT_C12519,ES785068,,,PBMC : PBMC,GEO
4445,,4417,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445923,PBMC,NCIT_C12519,ES785069,,,PBMC : PBMC,GEO
4446,,4418,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445927,PBMC,NCIT_C12519,ES785070,,,PBMC : PBMC,GEO
4447,,4419,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445931,PBMC,NCIT_C12519,ES785071,,,PBMC : PBMC,GEO
4448,,4420,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445935,PBMC,NCIT_C12519,ES785072,,,PBMC : PBMC,GEO
4449,,4421,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445939,PBMC,NCIT_C12519,ES785073,,,PBMC : PBMC,GEO
4450,,4176,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445943,PBMC,NCIT_C12519,ES785074,,,PBMC : PBMC,GEO
4451,,4423,blood draw,EFO_0009121,2.0,Days,UO_0000035,,,GSE59743,GSM1445947,PBMC,NCIT_C12519,ES785075,,,PBMC : PBMC,GEO
4452,,4160,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE59743,GSM1445831,PBMC,NCIT_C12519,ES785076,,,PBMC : PBMC,GEO
4453,,4414,blood draw,EFO_0009121,4.0,Days,UO_0000035,,,GSE59743,GSM1445911,PBMC,NCIT_C12519,ES785077,,,PBMC : PBMC,GEO
4454,,4158,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445824,PBMC,NCIT_C12519,ES785078,,,PBMC : PBMC,GEO
4455,,4159,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445828,PBMC,NCIT_C12519,ES785079,,,PBMC : PBMC,GEO
4456,,4160,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445832,PBMC,NCIT_C12519,ES785080,,,PBMC : PBMC,GEO
4457,,4161,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445836,PBMC,NCIT_C12519,ES785081,,,PBMC : PBMC,GEO
4458,,4163,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445844,PBMC,NCIT_C12519,ES785082,,,PBMC : PBMC,GEO
4459,,4164,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445848,PBMC,NCIT_C12519,ES785083,,,PBMC : PBMC,GEO
4460,,4165,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445852,PBMC,NCIT_C12519,ES785084,,,PBMC : PBMC,GEO
4461,,4166,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445860,PBMC,NCIT_C12519,ES785085,,,PBMC : PBMC,GEO
4462,,4167,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445868,PBMC,NCIT_C12519,ES785086,,,PBMC : PBMC,GEO
4463,,4168,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445872,PBMC,NCIT_C12519,ES785087,,,PBMC : PBMC,GEO
4464,,4405,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445876,PBMC,NCIT_C12519,ES785088,,,PBMC : PBMC,GEO
4465,,4406,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445880,PBMC,NCIT_C12519,ES785089,,,PBMC : PBMC,GEO
4466,,4206,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445884,PBMC,NCIT_C12519,ES785090,,,PBMC : PBMC,GEO
4467,,4169,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445888,PBMC,NCIT_C12519,ES785091,,,PBMC : PBMC,GEO
4468,,4170,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445892,PBMC,NCIT_C12519,ES785092,,,PBMC : PBMC,GEO
4469,,4171,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445896,PBMC,NCIT_C12519,ES785093,,,PBMC : PBMC,GEO
4470,,4172,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445900,PBMC,NCIT_C12519,ES785094,,,PBMC : PBMC,GEO
4471,,4173,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445904,PBMC,NCIT_C12519,ES785095,,,PBMC : PBMC,GEO
4472,,4174,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445908,PBMC,NCIT_C12519,ES785096,,,PBMC : PBMC,GEO
4473,,4414,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE59743,GSM1445912,PBMC,NCIT_C12519,ES785097,,,PBMC : PBMC,GEO
4474,,4162,blood draw,EFO_0009121,8.0,Days,UO_0000035,,,GSE59743,GSM1445840,PBMC,NCIT_C12519,ES785098,,,PBMC : PBMC,GEO
4475,,4420,blood draw,EFO_0009121,8.0,Days,UO_0000035,,,GSE59743,GSM1445936,PBMC,NCIT_C12519,ES785099,,,PBMC : PBMC,GEO
4476,,4415,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445916,PBMC,NCIT_C12519,ES785100,,,PBMC : PBMC,GEO
4477,,4416,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445920,PBMC,NCIT_C12519,ES785101,,,PBMC : PBMC,GEO
4478,,4417,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445924,PBMC,NCIT_C12519,ES785102,,,PBMC : PBMC,GEO
4479,,4418,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445928,PBMC,NCIT_C12519,ES785103,,,PBMC : PBMC,GEO
4480,,4419,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445932,PBMC,NCIT_C12519,ES785104,,,PBMC : PBMC,GEO
4481,,4421,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445940,PBMC,NCIT_C12519,ES785105,,,PBMC : PBMC,GEO
4482,,4176,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445944,PBMC,NCIT_C12519,ES785106,,,PBMC : PBMC,GEO
4483,,4423,blood draw,EFO_0009121,9.0,Days,UO_0000035,,,GSE59743,GSM1445948,PBMC,NCIT_C12519,ES785107,,,PBMC : PBMC,GEO
4484,,4158,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445825,PBMC,NCIT_C12519,ES785108,,,PBMC : PBMC,GEO
4485,,4159,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445829,PBMC,NCIT_C12519,ES785109,,,PBMC : PBMC,GEO
4486,,4160,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445833,PBMC,NCIT_C12519,ES785110,,,PBMC : PBMC,GEO
4487,,4161,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445837,PBMC,NCIT_C12519,ES785111,,,PBMC : PBMC,GEO
4488,,4162,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445841,PBMC,NCIT_C12519,ES785112,,,PBMC : PBMC,GEO
4489,,4163,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445845,PBMC,NCIT_C12519,ES785113,,,PBMC : PBMC,GEO
4490,,4164,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445849,PBMC,NCIT_C12519,ES785114,,,PBMC : PBMC,GEO
4491,,4165,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445854,PBMC,NCIT_C12519,ES785115,,,PBMC : PBMC,GEO
4492,,4166,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445862,PBMC,NCIT_C12519,ES785116,,,PBMC : PBMC,GEO
4493,,4167,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445869,PBMC,NCIT_C12519,ES785117,,,PBMC : PBMC,GEO
4494,,4168,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445873,PBMC,NCIT_C12519,ES785118,,,PBMC : PBMC,GEO
4495,,4405,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445877,PBMC,NCIT_C12519,ES785119,,,PBMC : PBMC,GEO
4496,,4206,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445885,PBMC,NCIT_C12519,ES785120,,,PBMC : PBMC,GEO
4497,,4169,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445889,PBMC,NCIT_C12519,ES785121,,,PBMC : PBMC,GEO
4498,,4170,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445893,PBMC,NCIT_C12519,ES785122,,,PBMC : PBMC,GEO
4499,,4171,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445897,PBMC,NCIT_C12519,ES785123,,,PBMC : PBMC,GEO
4500,,4172,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445901,PBMC,NCIT_C12519,ES785124,,,PBMC : PBMC,GEO
4501,,4173,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445905,PBMC,NCIT_C12519,ES785125,,,PBMC : PBMC,GEO
4502,,4174,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445909,PBMC,NCIT_C12519,ES785126,,,PBMC : PBMC,GEO
4503,,4414,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445913,PBMC,NCIT_C12519,ES785127,,,PBMC : PBMC,GEO
4504,,4415,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445917,PBMC,NCIT_C12519,ES785128,,,PBMC : PBMC,GEO
4505,,4416,blood draw,EFO_0009121,35.0,Days,UO_0000035,,,GSE59743,GSM1445921,PBMC,NCIT_C12519,ES785129,,,PBMC : PBMC,GEO
4506,,4417,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445925,PBMC,NCIT_C12519,ES785130,,,PBMC : PBMC,GEO
4507,,4418,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445929,PBMC,NCIT_C12519,ES785131,,,PBMC : PBMC,GEO
4508,,4419,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445933,PBMC,NCIT_C12519,ES785132,,,PBMC : PBMC,GEO
4509,,4420,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445937,PBMC,NCIT_C12519,ES785133,,,PBMC : PBMC,GEO
4510,,4421,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445941,PBMC,NCIT_C12519,ES785134,,,PBMC : PBMC,GEO
4511,,4176,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445945,PBMC,NCIT_C12519,ES785135,,,PBMC : PBMC,GEO
4512,,4423,blood draw,EFO_0009121,28.0,Days,UO_0000035,,,GSE59743,GSM1445949,PBMC,NCIT_C12519,ES785136,,,PBMC : PBMC,GEO
4513,,4406,blood draw,EFO_0009121,36.0,Days,UO_0000035,,,GSE59743,GSM1445881,PBMC,NCIT_C12519,ES785137,,,PBMC : PBMC,GEO
4514,,4514,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300358,Other,NCIT_C43412,ES798244,,,Other : NA,GEO
4515,,4515,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300359,Other,NCIT_C43412,ES798245,,,Other : NA,GEO
4516,,4516,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300360,Other,NCIT_C43412,ES798246,,,Other : NA,GEO
4517,,4516,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300361,Other,NCIT_C43412,ES798247,,,Other : NA,GEO
4518,,4518,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300362,Other,NCIT_C43412,ES798248,,,Other : NA,GEO
4519,,4519,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300363,Other,NCIT_C43412,ES798249,,,Other : NA,GEO
4520,,4520,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300364,Other,NCIT_C43412,ES798250,,,Other : NA,GEO
4521,,4518,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300365,Other,NCIT_C43412,ES798251,,,Other : NA,GEO
4522,,4514,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300366,Other,NCIT_C43412,ES798252,,,Other : NA,GEO
4523,,4515,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300367,Other,NCIT_C43412,ES798253,,,Other : NA,GEO
4524,,4524,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300368,Other,NCIT_C43412,ES798254,,,Other : NA,GEO
4525,,4524,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300369,Other,NCIT_C43412,ES798255,,,Other : NA,GEO
4526,,4526,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300370,Other,NCIT_C43412,ES798256,,,Other : NA,GEO
4527,,4519,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300371,Other,NCIT_C43412,ES798257,,,Other : NA,GEO
4528,,4528,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300372,Other,NCIT_C43412,ES798258,,,Other : NA,GEO
4529,,4526,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300373,Other,NCIT_C43412,ES798259,,,Other : NA,GEO
4530,,4530,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300374,Other,NCIT_C43412,ES798260,,,Other : NA,GEO
4531,,4528,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE86331,GSM2300375,Other,NCIT_C43412,ES798261,,,Other : NA,GEO
4532,,4530,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300376,Other,NCIT_C43412,ES798262,,,Other : NA,GEO
4533,,4520,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE86331,GSM2300377,Other,NCIT_C43412,ES798263,,,Other : NA,GEO
4534,,4534,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934103,PBMC,NCIT_C12519,ES818423,,,PBMC : NA,GEO
4535,,4534,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934106,PBMC,NCIT_C12519,ES818424,,,PBMC : NA,GEO
4536,,4534,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934107,PBMC,NCIT_C12519,ES818425,,,PBMC : NA,GEO
4537,,4534,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934105,PBMC,NCIT_C12519,ES818426,,,PBMC : NA,GEO
4538,,4538,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934132,PBMC,NCIT_C12519,ES818429,,,PBMC : NA,GEO
4539,,4538,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934135,PBMC,NCIT_C12519,ES818430,,,PBMC : NA,GEO
4540,,4538,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934136,PBMC,NCIT_C12519,ES818431,,,PBMC : NA,GEO
4541,,4538,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934134,PBMC,NCIT_C12519,ES818432,,,PBMC : NA,GEO
4542,,4542,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934248,PBMC,NCIT_C12519,ES818433,,,PBMC : NA,GEO
4543,,4542,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934310,PBMC,NCIT_C12519,ES818436,,,PBMC : NA,GEO
4544,,4544,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934305,PBMC,NCIT_C12519,ES818439,,,PBMC : NA,GEO
4545,,4544,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934307,PBMC,NCIT_C12519,ES818440,,,PBMC : NA,GEO
4546,,4544,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934308,PBMC,NCIT_C12519,ES818441,,,PBMC : NA,GEO
4547,,4547,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934183,PBMC,NCIT_C12519,ES818445,,,PBMC : NA,GEO
4548,,4547,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934186,PBMC,NCIT_C12519,ES818446,,,PBMC : NA,GEO
4549,,4549,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934187,PBMC,NCIT_C12519,ES818447,,,PBMC : NA,GEO
4550,,4549,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934185,PBMC,NCIT_C12519,ES818448,,,PBMC : NA,GEO
4551,,4549,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934188,PBMC,NCIT_C12519,ES818451,,,PBMC : NA,GEO
4552,,4552,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934311,PBMC,NCIT_C12519,ES818457,,,PBMC : NA,GEO
4553,,4553,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934251,PBMC,NCIT_C12519,ES818463,,,PBMC : NA,GEO
4554,,4554,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934254,PBMC,NCIT_C12519,ES818464,,,PBMC : NA,GEO
4555,,4554,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934255,PBMC,NCIT_C12519,ES818465,,,PBMC : NA,GEO
4556,,4554,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934253,PBMC,NCIT_C12519,ES818466,,,PBMC : NA,GEO
4557,,4557,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934256,PBMC,NCIT_C12519,ES818469,,,PBMC : NA,GEO
4558,,4557,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934259,PBMC,NCIT_C12519,ES818470,,,PBMC : NA,GEO
4559,,4557,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934260,PBMC,NCIT_C12519,ES818471,,,PBMC : NA,GEO
4560,,4560,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934258,PBMC,NCIT_C12519,ES818472,,,PBMC : NA,GEO
4561,,4560,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934312,PBMC,NCIT_C12519,ES818475,,,PBMC : NA,GEO
4562,,4562,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934191,PBMC,NCIT_C12519,ES818476,,,PBMC : NA,GEO
4563,,4562,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934192,PBMC,NCIT_C12519,ES818477,,,PBMC : NA,GEO
4564,,4562,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934190,PBMC,NCIT_C12519,ES818478,,,PBMC : NA,GEO
4565,,4565,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934193,PBMC,NCIT_C12519,ES818481,,,PBMC : NA,GEO
4566,,4565,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934196,PBMC,NCIT_C12519,ES818482,,,PBMC : NA,GEO
4567,,4565,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934197,PBMC,NCIT_C12519,ES818483,,,PBMC : NA,GEO
4568,,4565,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934195,PBMC,NCIT_C12519,ES818484,,,PBMC : NA,GEO
4569,,4569,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934372,PBMC,NCIT_C12519,ES818487,,,PBMC : NA,GEO
4570,,4569,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934375,PBMC,NCIT_C12519,ES818488,,,PBMC : NA,GEO
4571,,4569,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934374,PBMC,NCIT_C12519,ES818490,,,PBMC : NA,GEO
4572,,4572,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934381,PBMC,NCIT_C12519,ES818493,,,PBMC : NA,GEO
4573,,4572,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934384,PBMC,NCIT_C12519,ES818494,,,PBMC : NA,GEO
4574,,4574,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934383,PBMC,NCIT_C12519,ES818496,,,PBMC : NA,GEO
4575,,4574,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934385,PBMC,NCIT_C12519,ES818499,,,PBMC : NA,GEO
4576,,4574,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934388,PBMC,NCIT_C12519,ES818500,,,PBMC : NA,GEO
4577,,4577,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934387,PBMC,NCIT_C12519,ES818502,,,PBMC : NA,GEO
4578,,4577,blood draw,EFO_0009121,14.0,Days,UO_0000035,,,GSE74817,GSM1934293,PBMC,NCIT_C12519,ES818505,,,PBMC : NA,GEO
4579,,4579,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934296,PBMC,NCIT_C12519,ES818506,,,PBMC : NA,GEO
4580,,4579,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934295,PBMC,NCIT_C12519,ES818508,,,PBMC : NA,GEO
4581,,4581,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934297,PBMC,NCIT_C12519,ES818511,,,PBMC : NA,GEO
4582,,4581,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934300,PBMC,NCIT_C12519,ES818512,,,PBMC : NA,GEO
4583,,4581,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934299,PBMC,NCIT_C12519,ES818514,,,PBMC : NA,GEO
4584,,4584,blood draw,EFO_0009121,1.0,Days,UO_0000035,,,GSE74817,GSM1934301,PBMC,NCIT_C12519,ES818517,,,PBMC : NA,GEO
